Mouse,Date,Event,Timestamp,Session
SD3-5,2023-11-15_15h41,Cue,2205.66,6.0
SD3-5,2023-11-15_15h41,Cue,2269.56,6.0
SD3-5,2023-11-15_15h41,Cue,2349.56,6.0
SD3-5,2023-11-15_15h41,Cue,2429.56,6.0
SD3-5,2023-11-15_15h41,Cue,2479.56,6.0
SD3-5,2023-11-15_15h41,Cue,2559.56,6.0
SD3-5,2023-11-15_15h41,Cue,2624.56,6.0
SD3-5,2023-11-15_15h41,Cue,2689.56,6.0
SD3-5,2023-11-15_15h41,Cue,2739.56,6.0
SD3-5,2023-11-15_15h41,Cue,2789.56,6.0
SD3-5,2023-11-15_15h41,Cue,2854.56,6.0
SD3-5,2023-11-15_15h41,Cue,2934.56,6.0
SD3-5,2023-11-15_15h41,Cue,2984.56,6.0
SD3-5,2023-11-15_15h41,Cue,3049.56,6.0
SD3-5,2023-11-15_15h41,Cue,3129.56,6.0
SD3-5,2023-11-15_15h41,Cue,3209.56,6.0
SD3-5,2023-11-15_15h41,Cue,3259.86,6.0
SD3-5,2023-11-15_15h41,Cue,3325.51,6.0
SD3-5,2023-11-15_15h41,Cue,3390.51,6.0
SD3-5,2023-11-15_15h41,Cue,3470.51,6.0
SD3-5,2023-11-15_15h41,Cue,3520.51,6.0
SD3-5,2023-11-15_15h41,Cue,3585.51,6.0
SD3-5,2023-11-16_14h10,ActiveLever,215.28,7.0
SD3-5,2023-11-16_14h10,ActiveLever,369.92,7.0
SD3-5,2023-11-16_14h10,ActiveLever,589.2,7.0
SD3-5,2023-11-16_14h10,ActiveLever,765.32,7.0
SD3-5,2023-11-16_14h10,ActiveLever,902.55,7.0
SD3-5,2023-11-16_14h10,ActiveLever,950.03,7.0
SD3-5,2023-11-16_14h10,ActiveLever,1021.05,7.0
SD3-5,2023-11-16_14h10,ActiveLever,1062.59,7.0
SD3-5,2023-11-16_14h10,ActiveLever,1104.06,7.0
SD3-5,2023-11-16_14h10,ActiveLever,1308.16,7.0
SD3-5,2023-11-16_14h10,ActiveLever,1361.71,7.0
SD3-5,2023-11-16_14h10,ActiveLever,2263.43,7.0
SD3-5,2023-11-16_14h10,Lick,774.02,7.0
SD3-5,2023-11-16_14h10,Lick,774.21,7.0
SD3-5,2023-11-16_14h10,Lick,774.31,7.0
SD3-5,2023-11-16_14h10,Lick,774.41,7.0
SD3-5,2023-11-16_14h10,Lick,774.52,7.0
SD3-5,2023-11-16_14h10,Lick,774.63,7.0
SD3-5,2023-11-16_14h10,Lick,774.74,7.0
SD3-5,2023-11-16_14h10,Lick,774.86,7.0
SD3-5,2023-11-16_14h10,Lick,774.96,7.0
SD3-5,2023-11-16_14h10,Lick,775.09,7.0
SD3-5,2023-11-16_14h10,Lick,775.2,7.0
SD3-5,2023-11-16_14h10,Lick,775.33,7.0
SD3-5,2023-11-16_14h10,Lick,907.6,7.0
SD3-5,2023-11-16_14h10,Lick,908.31,7.0
SD3-5,2023-11-16_14h10,Lick,908.52,7.0
SD3-5,2023-11-16_14h10,Lick,908.62,7.0
SD3-5,2023-11-16_14h10,Lick,908.84,7.0
SD3-5,2023-11-16_14h10,Lick,908.94,7.0
SD3-5,2023-11-16_14h10,Lick,1106.55,7.0
SD3-5,2023-11-16_14h10,Lick,1106.66,7.0
SD3-5,2023-11-16_14h10,Lick,1106.75,7.0
SD3-5,2023-11-16_14h10,Lick,1106.85,7.0
SD3-5,2023-11-16_14h10,Lick,1106.97,7.0
SD3-5,2023-11-16_14h10,Lick,1107.06,7.0
SD3-5,2023-11-16_14h10,Lick,1107.16,7.0
SD3-5,2023-11-16_14h10,Lick,1107.27,7.0
SD3-5,2023-11-16_14h10,Lick,1107.4,7.0
SD3-5,2023-11-16_14h10,Lick,1107.5,7.0
SD3-5,2023-11-16_14h10,Lick,1107.61,7.0
SD3-5,2023-11-16_14h10,Lick,1107.73,7.0
SD3-5,2023-11-16_14h10,Lick,1107.96,7.0
SD3-5,2023-11-16_14h10,Lick,1108.07,7.0
SD3-5,2023-11-16_14h10,Lick,1108.32,7.0
SD3-5,2023-11-16_14h10,Lick,1108.45,7.0
SD3-5,2023-11-16_14h10,No Response,80.0,7.0
SD3-5,2023-11-16_14h10,No Response,145.0,7.0
SD3-5,2023-11-16_14h10,No Response,290.28,7.0
SD3-5,2023-11-16_14h10,No Response,429.92,7.0
SD3-5,2023-11-16_14h10,No Response,479.92,7.0
SD3-5,2023-11-16_14h10,No Response,529.92,7.0
SD3-5,2023-11-16_14h10,No Response,664.2,7.0
SD3-5,2023-11-16_14h10,No Response,714.2,7.0
SD3-5,2023-11-16_14h10,No Response,855.32,7.0
SD3-5,2023-11-16_14h10,No Response,1164.06,7.0
SD3-5,2023-11-16_14h10,No Response,1244.06,7.0
SD3-5,2023-11-16_14h10,No Response,1421.71,7.0
SD3-5,2023-11-16_14h10,No Response,1501.71,7.0
SD3-5,2023-11-16_14h10,No Response,1566.71,7.0
SD3-5,2023-11-16_14h10,No Response,1646.71,7.0
SD3-5,2023-11-16_14h10,No Response,1696.71,7.0
SD3-5,2023-11-16_14h10,No Response,1776.71,7.0
SD3-5,2023-11-16_14h10,No Response,1841.71,7.0
SD3-5,2023-11-16_14h10,No Response,1921.71,7.0
SD3-5,2023-11-16_14h10,No Response,2001.71,7.0
SD3-5,2023-11-16_14h10,No Response,2081.71,7.0
SD3-5,2023-11-16_14h10,No Response,2146.71,7.0
SD3-5,2023-11-16_14h10,No Response,2226.71,7.0
SD3-5,2023-11-16_14h10,No Response,2338.43,7.0
SD3-5,2023-11-16_14h10,No Response,2388.43,7.0
SD3-5,2023-11-16_14h10,No Response,2438.43,7.0
SD3-5,2023-11-16_14h10,No Response,2488.43,7.0
SD3-5,2023-11-16_14h10,No Response,2568.43,7.0
SD3-5,2023-11-16_14h10,No Response,2618.43,7.0
SD3-5,2023-11-16_14h10,No Response,2668.43,7.0
SD3-5,2023-11-16_14h10,No Response,2748.43,7.0
SD3-5,2023-11-16_14h10,No Response,2813.43,7.0
SD3-5,2023-11-16_14h10,No Response,2893.43,7.0
SD3-5,2023-11-16_14h10,No Response,2943.43,7.0
SD3-5,2023-11-16_14h10,No Response,3008.43,7.0
SD3-5,2023-11-16_14h10,No Response,3073.43,7.0
SD3-5,2023-11-16_14h10,No Response,3138.43,7.0
SD3-5,2023-11-16_14h10,No Response,3203.43,7.0
SD3-5,2023-11-16_14h10,No Response,3253.43,7.0
SD3-5,2023-11-16_14h10,No Response,3303.43,7.0
SD3-5,2023-11-16_14h10,No Response,3383.43,7.0
SD3-5,2023-11-16_14h10,No Response,3448.43,7.0
SD3-5,2023-11-16_14h10,No Response,3513.43,7.0
SD3-5,2023-11-16_14h10,No Response,3578.43,7.0
SD3-5,2023-11-16_14h10,Cue,60.0,7.0
SD3-5,2023-11-16_14h10,Cue,125.0,7.0
SD3-5,2023-11-16_14h10,Cue,205.0,7.0
SD3-5,2023-11-16_14h10,Cue,270.28,7.0
SD3-5,2023-11-16_14h10,Cue,350.28,7.0
SD3-5,2023-11-16_14h10,Cue,409.92,7.0
SD3-5,2023-11-16_14h10,Cue,459.92,7.0
SD3-5,2023-11-16_14h10,Cue,509.92,7.0
SD3-5,2023-11-16_14h10,Cue,574.92,7.0
SD3-5,2023-11-16_14h10,Cue,644.2,7.0
SD3-5,2023-11-16_14h10,Cue,694.2,7.0
SD3-5,2023-11-16_14h10,Cue,759.2,7.0
SD3-5,2023-11-16_14h10,Cue,835.32,7.0
SD3-5,2023-11-16_14h10,Cue,900.32,7.0
SD3-5,2023-11-16_14h10,Cue,942.55,7.0
SD3-5,2023-11-16_14h10,Cue,1020.03,7.0
SD3-5,2023-11-16_14h10,Cue,1061.05,7.0
SD3-5,2023-11-16_14h10,Cue,1102.59,7.0
SD3-5,2023-11-16_14h10,Cue,1144.06,7.0
SD3-5,2023-11-16_14h10,Cue,1224.06,7.0
SD3-5,2023-11-16_14h10,Cue,1304.06,7.0
SD3-5,2023-11-16_14h10,Cue,1348.16,7.0
SD3-5,2023-11-16_14h10,Cue,1401.71,7.0
SD3-5,2023-11-16_14h10,Cue,1481.71,7.0
SD3-5,2023-11-16_14h10,Cue,1546.71,7.0
SD3-5,2023-11-16_14h10,Cue,1626.71,7.0
SD3-5,2023-11-16_14h10,Cue,1676.71,7.0
SD3-5,2023-11-16_14h10,Cue,1756.71,7.0
SD3-5,2023-11-16_14h10,Cue,1821.71,7.0
SD3-5,2023-11-16_14h10,Cue,1901.71,7.0
SD3-5,2023-11-16_14h10,Cue,1981.71,7.0
SD3-5,2023-11-16_14h10,Cue,2061.71,7.0
SD3-5,2023-11-16_14h10,Cue,2126.71,7.0
SD3-5,2023-11-16_14h10,Cue,2206.71,7.0
SD3-5,2023-11-16_14h10,Cue,2256.71,7.0
SD3-5,2023-11-16_14h10,Cue,2318.43,7.0
SD3-5,2023-11-16_14h10,Cue,2368.43,7.0
SD3-5,2023-11-16_14h10,Cue,2418.43,7.0
SD3-5,2023-11-16_14h10,Cue,2468.43,7.0
SD3-5,2023-11-16_14h10,Cue,2548.43,7.0
SD3-5,2023-11-16_14h10,Cue,2598.43,7.0
SD3-5,2023-11-16_14h10,Cue,2648.43,7.0
SD3-5,2023-11-16_14h10,Cue,2728.43,7.0
SD3-5,2023-11-16_14h10,Cue,2793.43,7.0
SD3-5,2023-11-16_14h10,Cue,2873.43,7.0
SD3-5,2023-11-16_14h10,Cue,2923.43,7.0
SD3-5,2023-11-16_14h10,Cue,2988.43,7.0
SD3-5,2023-11-16_14h10,Cue,3053.43,7.0
SD3-5,2023-11-16_14h10,Cue,3118.43,7.0
SD3-5,2023-11-16_14h10,Cue,3183.43,7.0
SD3-5,2023-11-16_14h10,Cue,3233.43,7.0
SD3-5,2023-11-16_14h10,Cue,3283.43,7.0
SD3-5,2023-11-16_14h10,Cue,3363.43,7.0
SD3-5,2023-11-16_14h10,Cue,3428.43,7.0
SD3-5,2023-11-16_14h10,Cue,3493.43,7.0
SD3-5,2023-11-16_14h10,Cue,3558.43,7.0
SD4-1,2023-10-12_16h47,ActiveLever,47.92,0.0
SD4-1,2023-10-12_16h47,ActiveLever,104.17,0.0
SD4-1,2023-10-12_16h47,ActiveLever,267.81,0.0
SD4-1,2023-10-12_16h47,ActiveLever,355.01,0.0
SD4-1,2023-10-12_16h47,ActiveLever,439.57,0.0
SD4-1,2023-10-12_16h47,ActiveLever,719.76,0.0
SD4-1,2023-10-12_16h47,ActiveLever,792.05,0.0
SD4-1,2023-10-12_16h47,ActiveLever,995.25,0.0
SD4-1,2023-10-12_16h47,ActiveLever,1086.29,0.0
SD4-1,2023-10-12_16h47,ActiveLever,1287.53,0.0
SD4-1,2023-10-12_16h47,ActiveLever,1750.84,0.0
SD4-1,2023-10-12_16h47,ActiveLever,1796.22,0.0
SD4-1,2023-10-12_16h47,ActiveLever,1985.61,0.0
SD4-1,2023-10-12_16h47,ActiveLever,2319.49,0.0
SD4-1,2023-10-12_16h47,ActiveLever,2372.82,0.0
SD4-1,2023-10-12_16h47,ActiveLever,2434.64,0.0
SD4-1,2023-10-12_16h47,ActiveLever,2508.29,0.0
SD4-1,2023-10-12_16h47,ActiveLever,2591.61,0.0
SD4-1,2023-10-12_16h47,ActiveLever,2852.79,0.0
SD4-1,2023-10-12_16h47,ActiveLever,2923.0,0.0
SD4-1,2023-10-12_16h47,ActiveLever,2984.68,0.0
SD4-1,2023-10-12_16h47,ActiveLever,3055.57,0.0
SD4-1,2023-10-12_16h47,ActiveLever,3166.38,0.0
SD4-1,2023-10-12_16h47,ActiveLever,3244.46,0.0
SD4-1,2023-10-12_16h47,ActiveLever,3303.06,0.0
SD4-1,2023-10-12_16h47,ActiveLever,3384.69,0.0
SD4-1,2023-10-12_16h47,ActiveLever,3444.5,0.0
SD4-1,2023-10-12_16h47,ActiveLever,3500.1,0.0
SD4-1,2023-10-12_16h47,Lick,52.25,0.0
SD4-1,2023-10-12_16h47,Lick,52.31,0.0
SD4-1,2023-10-12_16h47,Lick,52.43,0.0
SD4-1,2023-10-12_16h47,Lick,52.51,0.0
SD4-1,2023-10-12_16h47,Lick,269.02,0.0
SD4-1,2023-10-12_16h47,Lick,269.11,0.0
SD4-1,2023-10-12_16h47,Lick,269.21,0.0
SD4-1,2023-10-12_16h47,Lick,269.98,0.0
SD4-1,2023-10-12_16h47,Lick,270.04,0.0
SD4-1,2023-10-12_16h47,Lick,270.14,0.0
SD4-1,2023-10-12_16h47,Lick,270.24,0.0
SD4-1,2023-10-12_16h47,Lick,270.34,0.0
SD4-1,2023-10-12_16h47,Lick,270.43,0.0
SD4-1,2023-10-12_16h47,Lick,270.54,0.0
SD4-1,2023-10-12_16h47,Lick,270.65,0.0
SD4-1,2023-10-12_16h47,Lick,270.76,0.0
SD4-1,2023-10-12_16h47,Lick,270.87,0.0
SD4-1,2023-10-12_16h47,Lick,270.98,0.0
SD4-1,2023-10-12_16h47,Lick,271.1,0.0
SD4-1,2023-10-12_16h47,Lick,271.36,0.0
SD4-1,2023-10-12_16h47,Lick,272.0,0.0
SD4-1,2023-10-12_16h47,Lick,272.12,0.0
SD4-1,2023-10-12_16h47,Lick,360.62,0.0
SD4-1,2023-10-12_16h47,Lick,360.71,0.0
SD4-1,2023-10-12_16h47,Lick,360.79,0.0
SD4-1,2023-10-12_16h47,Lick,360.89,0.0
SD4-1,2023-10-12_16h47,Lick,360.99,0.0
SD4-1,2023-10-12_16h47,Lick,361.1,0.0
SD4-1,2023-10-12_16h47,Lick,361.21,0.0
SD4-1,2023-10-12_16h47,Lick,361.33,0.0
SD4-1,2023-10-12_16h47,Lick,361.76,0.0
SD4-1,2023-10-12_16h47,Lick,362.1,0.0
SD4-1,2023-10-12_16h47,Lick,362.21,0.0
SD4-1,2023-10-12_16h47,Lick,362.35,0.0
SD4-1,2023-10-12_16h47,Lick,362.58,0.0
SD4-1,2023-10-12_16h47,Lick,362.68,0.0
SD4-1,2023-10-12_16h47,Lick,362.82,0.0
SD4-1,2023-10-12_16h47,Lick,364.54,0.0
SD4-1,2023-10-12_16h47,Lick,364.75,0.0
SD4-1,2023-10-12_16h47,Lick,364.83,0.0
SD4-1,2023-10-12_16h47,Lick,364.93,0.0
SD4-1,2023-10-12_16h47,Lick,444.1,0.0
SD4-1,2023-10-12_16h47,Lick,444.19,0.0
SD4-1,2023-10-12_16h47,Lick,444.26,0.0
SD4-1,2023-10-12_16h47,Lick,444.47,0.0
SD4-1,2023-10-12_16h47,Lick,444.56,0.0
SD4-1,2023-10-12_16h47,Lick,444.66,0.0
SD4-1,2023-10-12_16h47,Lick,444.76,0.0
SD4-1,2023-10-12_16h47,Lick,445.82,0.0
SD4-1,2023-10-12_16h47,Lick,722.35,0.0
SD4-1,2023-10-12_16h47,Lick,722.44,0.0
SD4-1,2023-10-12_16h47,Lick,722.51,0.0
SD4-1,2023-10-12_16h47,Lick,996.89,0.0
SD4-1,2023-10-12_16h47,Lick,996.98,0.0
SD4-1,2023-10-12_16h47,Lick,997.05,0.0
SD4-1,2023-10-12_16h47,Lick,997.13,0.0
SD4-1,2023-10-12_16h47,Lick,997.23,0.0
SD4-1,2023-10-12_16h47,Lick,997.33,0.0
SD4-1,2023-10-12_16h47,Lick,997.43,0.0
SD4-1,2023-10-12_16h47,Lick,997.53,0.0
SD4-1,2023-10-12_16h47,Lick,997.63,0.0
SD4-1,2023-10-12_16h47,Lick,997.74,0.0
SD4-1,2023-10-12_16h47,Lick,997.85,0.0
SD4-1,2023-10-12_16h47,Lick,997.96,0.0
SD4-1,2023-10-12_16h47,Lick,998.09,0.0
SD4-1,2023-10-12_16h47,Lick,998.2,0.0
SD4-1,2023-10-12_16h47,Lick,998.31,0.0
SD4-1,2023-10-12_16h47,Lick,998.42,0.0
SD4-1,2023-10-12_16h47,Lick,998.54,0.0
SD4-1,2023-10-12_16h47,Lick,998.66,0.0
SD4-1,2023-10-12_16h47,Lick,998.77,0.0
SD4-1,2023-10-12_16h47,Lick,998.89,0.0
SD4-1,2023-10-12_16h47,Lick,999.01,0.0
SD4-1,2023-10-12_16h47,Lick,999.14,0.0
SD4-1,2023-10-12_16h47,Lick,999.25,0.0
SD4-1,2023-10-12_16h47,Lick,999.39,0.0
SD4-1,2023-10-12_16h47,Lick,999.62,0.0
SD4-1,2023-10-12_16h47,Lick,999.72,0.0
SD4-1,2023-10-12_16h47,Lick,999.83,0.0
SD4-1,2023-10-12_16h47,Lick,999.95,0.0
SD4-1,2023-10-12_16h47,Lick,1001.11,0.0
SD4-1,2023-10-12_16h47,Lick,1001.2,0.0
SD4-1,2023-10-12_16h47,Lick,1001.31,0.0
SD4-1,2023-10-12_16h47,Lick,1001.42,0.0
SD4-1,2023-10-12_16h47,Lick,1001.54,0.0
SD4-1,2023-10-12_16h47,Lick,1001.65,0.0
SD4-1,2023-10-12_16h47,Lick,1001.79,0.0
SD4-1,2023-10-12_16h47,Lick,1001.91,0.0
SD4-1,2023-10-12_16h47,Lick,1002.03,0.0
SD4-1,2023-10-12_16h47,Lick,1002.16,0.0
SD4-1,2023-10-12_16h47,Lick,1002.29,0.0
SD4-1,2023-10-12_16h47,Lick,1799.09,0.0
SD4-1,2023-10-12_16h47,Lick,1799.19,0.0
SD4-1,2023-10-12_16h47,Lick,1799.27,0.0
SD4-1,2023-10-12_16h47,Lick,1799.35,0.0
SD4-1,2023-10-12_16h47,Lick,1799.45,0.0
SD4-1,2023-10-12_16h47,Lick,1799.55,0.0
SD4-1,2023-10-12_16h47,Lick,1799.66,0.0
SD4-1,2023-10-12_16h47,Lick,1799.76,0.0
SD4-1,2023-10-12_16h47,Lick,1799.87,0.0
SD4-1,2023-10-12_16h47,Lick,1799.98,0.0
SD4-1,2023-10-12_16h47,Lick,1800.1,0.0
SD4-1,2023-10-12_16h47,Lick,1800.2,0.0
SD4-1,2023-10-12_16h47,Lick,1800.32,0.0
SD4-1,2023-10-12_16h47,Lick,1800.43,0.0
SD4-1,2023-10-12_16h47,Lick,1800.55,0.0
SD4-1,2023-10-12_16h47,Lick,1800.67,0.0
SD4-1,2023-10-12_16h47,Lick,1800.78,0.0
SD4-1,2023-10-12_16h47,Lick,1800.9,0.0
SD4-1,2023-10-12_16h47,Lick,1801.02,0.0
SD4-1,2023-10-12_16h47,Lick,1801.14,0.0
SD4-1,2023-10-12_16h47,Lick,1801.25,0.0
SD4-1,2023-10-12_16h47,Lick,1801.38,0.0
SD4-1,2023-10-12_16h47,Lick,1801.5,0.0
SD4-1,2023-10-12_16h47,Lick,1801.62,0.0
SD4-1,2023-10-12_16h47,Lick,1801.75,0.0
SD4-1,2023-10-12_16h47,Lick,1801.87,0.0
SD4-1,2023-10-12_16h47,Lick,1802.0,0.0
SD4-1,2023-10-12_16h47,Lick,1802.13,0.0
SD4-1,2023-10-12_16h47,Lick,1802.25,0.0
SD4-1,2023-10-12_16h47,Lick,1802.38,0.0
SD4-1,2023-10-12_16h47,Lick,1802.65,0.0
SD4-1,2023-10-12_16h47,Lick,1802.76,0.0
SD4-1,2023-10-12_16h47,Lick,1802.88,0.0
SD4-1,2023-10-12_16h47,Lick,1803.02,0.0
SD4-1,2023-10-12_16h47,Lick,1803.14,0.0
SD4-1,2023-10-12_16h47,Lick,1803.28,0.0
SD4-1,2023-10-12_16h47,Lick,1803.4,0.0
SD4-1,2023-10-12_16h47,Lick,1803.53,0.0
SD4-1,2023-10-12_16h47,Lick,1803.65,0.0
SD4-1,2023-10-12_16h47,Lick,1803.79,0.0
SD4-1,2023-10-12_16h47,Lick,1803.92,0.0
SD4-1,2023-10-12_16h47,Lick,1804.06,0.0
SD4-1,2023-10-12_16h47,Lick,1804.18,0.0
SD4-1,2023-10-12_16h47,Lick,1805.78,0.0
SD4-1,2023-10-12_16h47,Lick,1805.87,0.0
SD4-1,2023-10-12_16h47,Lick,1805.97,0.0
SD4-1,2023-10-12_16h47,Lick,1806.08,0.0
SD4-1,2023-10-12_16h47,Lick,1806.18,0.0
SD4-1,2023-10-12_16h47,Lick,2322.45,0.0
SD4-1,2023-10-12_16h47,Lick,2322.62,0.0
SD4-1,2023-10-12_16h47,Lick,2322.72,0.0
SD4-1,2023-10-12_16h47,Lick,2322.9,0.0
SD4-1,2023-10-12_16h47,Lick,2323.01,0.0
SD4-1,2023-10-12_16h47,Lick,2323.11,0.0
SD4-1,2023-10-12_16h47,Lick,2323.22,0.0
SD4-1,2023-10-12_16h47,Lick,2323.32,0.0
SD4-1,2023-10-12_16h47,Lick,2323.43,0.0
SD4-1,2023-10-12_16h47,Lick,2323.55,0.0
SD4-1,2023-10-12_16h47,Lick,2323.67,0.0
SD4-1,2023-10-12_16h47,Lick,2323.77,0.0
SD4-1,2023-10-12_16h47,Lick,2323.9,0.0
SD4-1,2023-10-12_16h47,Lick,2324.0,0.0
SD4-1,2023-10-12_16h47,Lick,2324.13,0.0
SD4-1,2023-10-12_16h47,Lick,2324.24,0.0
SD4-1,2023-10-12_16h47,Lick,2324.36,0.0
SD4-1,2023-10-12_16h47,Lick,2324.47,0.0
SD4-1,2023-10-12_16h47,Lick,2324.59,0.0
SD4-1,2023-10-12_16h47,Lick,2324.73,0.0
SD4-1,2023-10-12_16h47,Lick,2324.84,0.0
SD4-1,2023-10-12_16h47,Lick,2324.96,0.0
SD4-1,2023-10-12_16h47,Lick,2325.09,0.0
SD4-1,2023-10-12_16h47,Lick,2325.21,0.0
SD4-1,2023-10-12_16h47,Lick,2325.33,0.0
SD4-1,2023-10-12_16h47,Lick,2325.45,0.0
SD4-1,2023-10-12_16h47,Lick,2325.58,0.0
SD4-1,2023-10-12_16h47,Lick,2325.71,0.0
SD4-1,2023-10-12_16h47,Lick,2325.83,0.0
SD4-1,2023-10-12_16h47,Lick,2325.97,0.0
SD4-1,2023-10-12_16h47,Lick,2326.1,0.0
SD4-1,2023-10-12_16h47,Lick,2326.22,0.0
SD4-1,2023-10-12_16h47,Lick,2326.35,0.0
SD4-1,2023-10-12_16h47,Lick,2326.76,0.0
SD4-1,2023-10-12_16h47,Lick,2326.93,0.0
SD4-1,2023-10-12_16h47,Lick,2327.15,0.0
SD4-1,2023-10-12_16h47,Lick,2377.16,0.0
SD4-1,2023-10-12_16h47,Lick,2377.24,0.0
SD4-1,2023-10-12_16h47,Lick,2377.32,0.0
SD4-1,2023-10-12_16h47,Lick,2377.44,0.0
SD4-1,2023-10-12_16h47,Lick,2377.55,0.0
SD4-1,2023-10-12_16h47,Lick,2377.66,0.0
SD4-1,2023-10-12_16h47,Lick,2377.78,0.0
SD4-1,2023-10-12_16h47,Lick,2377.88,0.0
SD4-1,2023-10-12_16h47,Lick,2378.0,0.0
SD4-1,2023-10-12_16h47,Lick,2378.75,0.0
SD4-1,2023-10-12_16h47,Lick,2378.84,0.0
SD4-1,2023-10-12_16h47,Lick,2378.96,0.0
SD4-1,2023-10-12_16h47,Lick,2379.09,0.0
SD4-1,2023-10-12_16h47,Lick,2379.21,0.0
SD4-1,2023-10-12_16h47,Lick,2379.32,0.0
SD4-1,2023-10-12_16h47,Lick,2379.43,0.0
SD4-1,2023-10-12_16h47,Lick,2379.55,0.0
SD4-1,2023-10-12_16h47,Lick,2379.68,0.0
SD4-1,2023-10-12_16h47,Lick,2379.8,0.0
SD4-1,2023-10-12_16h47,Lick,2379.92,0.0
SD4-1,2023-10-12_16h47,Lick,2380.04,0.0
SD4-1,2023-10-12_16h47,Lick,2380.17,0.0
SD4-1,2023-10-12_16h47,Lick,2380.29,0.0
SD4-1,2023-10-12_16h47,Lick,2380.42,0.0
SD4-1,2023-10-12_16h47,Lick,2380.57,0.0
SD4-1,2023-10-12_16h47,Lick,2380.7,0.0
SD4-1,2023-10-12_16h47,Lick,2380.82,0.0
SD4-1,2023-10-12_16h47,Lick,2435.81,0.0
SD4-1,2023-10-12_16h47,Lick,2435.9,0.0
SD4-1,2023-10-12_16h47,Lick,2509.21,0.0
SD4-1,2023-10-12_16h47,Lick,2509.28,0.0
SD4-1,2023-10-12_16h47,Lick,2509.8,0.0
SD4-1,2023-10-12_16h47,Lick,2509.9,0.0
SD4-1,2023-10-12_16h47,Lick,2510.01,0.0
SD4-1,2023-10-12_16h47,Lick,2510.1,0.0
SD4-1,2023-10-12_16h47,Lick,2510.2,0.0
SD4-1,2023-10-12_16h47,Lick,2510.31,0.0
SD4-1,2023-10-12_16h47,Lick,2510.42,0.0
SD4-1,2023-10-12_16h47,Lick,2510.53,0.0
SD4-1,2023-10-12_16h47,Lick,2853.41,0.0
SD4-1,2023-10-12_16h47,Lick,2853.58,0.0
SD4-1,2023-10-12_16h47,Lick,2853.74,0.0
SD4-1,2023-10-12_16h47,Lick,2853.82,0.0
SD4-1,2023-10-12_16h47,Lick,2853.91,0.0
SD4-1,2023-10-12_16h47,Lick,2854.01,0.0
SD4-1,2023-10-12_16h47,Lick,2854.12,0.0
SD4-1,2023-10-12_16h47,Lick,2854.22,0.0
SD4-1,2023-10-12_16h47,Lick,2854.33,0.0
SD4-1,2023-10-12_16h47,Lick,2854.44,0.0
SD4-1,2023-10-12_16h47,Lick,2854.55,0.0
SD4-1,2023-10-12_16h47,Lick,2854.66,0.0
SD4-1,2023-10-12_16h47,Lick,2854.77,0.0
SD4-1,2023-10-12_16h47,Lick,2854.89,0.0
SD4-1,2023-10-12_16h47,Lick,2855.01,0.0
SD4-1,2023-10-12_16h47,Lick,2855.13,0.0
SD4-1,2023-10-12_16h47,Lick,2855.25,0.0
SD4-1,2023-10-12_16h47,Lick,2855.36,0.0
SD4-1,2023-10-12_16h47,Lick,2855.61,0.0
SD4-1,2023-10-12_16h47,Lick,2855.72,0.0
SD4-1,2023-10-12_16h47,Lick,2855.83,0.0
SD4-1,2023-10-12_16h47,Lick,2855.97,0.0
SD4-1,2023-10-12_16h47,Lick,2856.08,0.0
SD4-1,2023-10-12_16h47,Lick,2856.32,0.0
SD4-1,2023-10-12_16h47,Lick,2856.44,0.0
SD4-1,2023-10-12_16h47,Lick,2856.57,0.0
SD4-1,2023-10-12_16h47,Lick,2985.93,0.0
SD4-1,2023-10-12_16h47,Lick,2986.02,0.0
SD4-1,2023-10-12_16h47,Lick,2986.12,0.0
SD4-1,2023-10-12_16h47,Lick,2986.21,0.0
SD4-1,2023-10-12_16h47,Lick,2986.3,0.0
SD4-1,2023-10-12_16h47,Lick,2986.41,0.0
SD4-1,2023-10-12_16h47,Lick,2986.52,0.0
SD4-1,2023-10-12_16h47,Lick,2986.62,0.0
SD4-1,2023-10-12_16h47,Lick,2986.72,0.0
SD4-1,2023-10-12_16h47,Lick,2986.84,0.0
SD4-1,2023-10-12_16h47,Lick,2986.96,0.0
SD4-1,2023-10-12_16h47,Lick,2989.17,0.0
SD4-1,2023-10-12_16h47,Lick,2989.31,0.0
SD4-1,2023-10-12_16h47,Lick,2989.39,0.0
SD4-1,2023-10-12_16h47,Lick,2989.49,0.0
SD4-1,2023-10-12_16h47,Lick,2989.6,0.0
SD4-1,2023-10-12_16h47,Lick,2989.7,0.0
SD4-1,2023-10-12_16h47,Lick,2989.82,0.0
SD4-1,2023-10-12_16h47,Lick,2993.2,0.0
SD4-1,2023-10-12_16h47,Lick,2993.28,0.0
SD4-1,2023-10-12_16h47,Lick,2993.36,0.0
SD4-1,2023-10-12_16h47,Lick,2993.46,0.0
SD4-1,2023-10-12_16h47,Lick,2993.55,0.0
SD4-1,2023-10-12_16h47,Lick,2993.65,0.0
SD4-1,2023-10-12_16h47,Lick,2993.76,0.0
SD4-1,2023-10-12_16h47,Lick,2993.87,0.0
SD4-1,2023-10-12_16h47,Lick,2993.98,0.0
SD4-1,2023-10-12_16h47,Lick,2994.09,0.0
SD4-1,2023-10-12_16h47,Lick,2994.2,0.0
SD4-1,2023-10-12_16h47,Lick,2994.32,0.0
